Author_id,Isbn
586,0590870157
587,0590870157
588,0307001164
589,0307001164
590,0307001164
591,0307001164
592,0440441501
593,0590687301
594,0439061644
595,0439569842
585,0439569842
596,0307118703
597,0590418858
598,030720152X
599,0816728739
600,0816728739
601,0816728739
602,0865050880
603,0812519655
603,0812524853
604,0449211770
605,193072229X
603,0812521129
606,0345251733
607,1400077826
608,0312995431
608,0312312628
609,0446394521
610,0590021117
243,068484267X
611,068484267X
612,068484267X
613,0553578693
593,0380709260
614,0380709260
615,0807565288
608,0312986769
94,0345413377
94,0345413369
94,0679893105
616,0061096091
582,0345369068
582,0451184718
604,0449209121
617,0060938455
618,080411952X
619,0060575808
619,0060558865
620,0767912918
621,0553298860
622,0385335679
64,0440122090
623,0671525832
188,0553279572
624,0061009059
625,0060930187
626,0516076272
50,0679450432
627,0821775863
627,0821770209
628,0670855758
629,0553562819
129,0446364193
630,0446519138
631,0425179672
632,0061042943
633,0399144463
634,0399144463
154,0965404560
635,006015781X
636,006015781X
637,0060930705
638,0312206763
639,0316116025
640,0156013967
641,0385314019
642,0743444167
643,0618231617
644,1567920047
645,0811203220
646,1573229148
647,0787955671
648,0787955671
649,0787955671
650,0425174484
651,0385496907
652,0446523992
653,0446523992
654,0446523992
655,0140185216
656,0140185216
657,0684717255
658,0684717255
659,0486272745
660,0486272745
661,0062507249
662,0684801221
663,1576737357
664,0060083298
665,0446672211
666,0140293248
667,0807070718
668,0807070718
669,0743213831
670,0345305477
671,0061080519
672,0142000205
673,0316735027
674,193156146X
135,015600710X
675,0062517856
52,0679767789
676,0449911683
677,0425169626
676,0449207757
676,0449245691
678,0140029400
678,0140021566
679,2253004022
680,2253004022
681,2253005274
682,2253005274
683,225300670X
684,225300670X
685,225300670X
686,2266084372
687,2070362388
688,2266029460
689,2253007102
690,2253007102
691,2253007102
188,2070417743
692,2070417743
693,2070417743
694,2266033689
695,2070384349
696,2070384349
679,207053880X
697,207053880X
698,2070334368
699,2290314951
700,229000510X
701,3492207006
702,3499177757
703,3499177757
704,3889774016
705,3502670005
706,0905762487
704,3499222604
707,3746670055
57,0140620427
708,3596144434
220,3442724686
46,3442724686
133,0385504209
235,0446525502
709,0385500769
710,0399147012
180,0670892963
338,0688180639
135,0316789089
711,0451197275
328,0425184129
712,0151001006
25,0385505833
713,0679442790
714,0679442790
715,0525943862
554,0609605925
716,0060191929
61,0743206045
371,0684864843
717,0684867818
718,0743406176
719,0380978539
349,0679603352
720,0679410430
235,0446523569
721,0671042556
50,0679450440
722,0140107649
723,0609606727
235,0446527793
235,0446531332
724,1570717257
725,0060192631
726,0385420161
727,0385420161
728,0385420161
729,0345339711
730,052594463X
303,039304016X
367,0399147128
731,0670031046
732,0394574745
129,0316969443
61,0743230051
733,0743230051
129,0316693200
734,0316693200
717,0684868911
735,0842336214
736,0399148582
737,0399148582
371,0684864320
715,0525944834
738,0345428900
739,0451176812
138,0671525794
366,0718144538
740,0446602086
741,0394551427
742,0394551427
743,0064407667
744,0064407667
745,0007100221
746,2253148539
747,2253148539
149,2253043974
748,2253043974
749,2020315491
750,0747549923
751,0743462335
752,0140253580
753,0947782141
754,057120354X
755,0349101779
751,0743222229
756,185479549X
757,0140292918
758,1854795554
759,1858813093
760,2871290911
761,2871290911
762,0198604025
763,1842151053
764,2253063339
765,1860198597
766,0767908473
767,0767908473
768,1842040154
769,0140622063
754,0571209521
746,2264009306
770,1841952931
771,0890877564
772,0890877564
773,1405200677
774,0416196772
775,0747538069
776,0375501347
543,0060927240
777,0316776963
778,156341029X
266,0060934719
779,1886383421
780,1888451084
781,0451450256
782,1555835953
783,0395877563
784,0962893862
785,1555834531
786,0393318435
787,0889740828
411,1563410443
788,1563899388
789,1563411148
790,0553579681
790,0553579673
60,0451181379
791,0786889160
792,0345370740
793,0553574175
793,0553574167
793,0553574159
794,0312287240
795,0679801146
796,0446300101
797,0821750410
60,0425142485
798,0451456548
799,0060006048
800,0312906552
801,0312906552
802,0440117291
803,0425049981
804,0374386676
374,0786886463
805,0345395379
170,0380788497
806,0307215342
804,0374343381
807,0345403339
808,0440226694
808,0440219604
809,0767903285
810,0345429176
408,038529929X
811,1573229571
176,0345418778
361,0517201658
142,0743211383
335,039914370X
812,1884777805
813,0312977905
814,0812521331
815,0812521331
60,0451205421
816,0894342789
817,0440218535
818,0449207595
819,0670844594
820,039457513X
821,0394559487
822,0804001944
823,0590897985
824,0689832877
825,0689832877
826,0689829698
827,0689829698
594,0439042917
41,0064409457
828,0064409457
41,0064405052
828,0064405052
829,043922165X
830,0152162445
830,0152162577
830,015216250X
831,1562477528
832,0439221676
833,0439221684
832,0439221684
832,0439221714
832,0439221706
832,0439221730
834,0440415993
835,0895872102
836,068983585X
837,068983585X
176,0345391802
838,0440219078
839,185424597X
840,185424597X
841,2080105434
842,349913358X
843,3257201761
115,3404121686
844,3404121686
845,3404121686
115,3404118960
846,3404118960
847,3404118960
848,3404118960
849,0345356578
849,0345346971
713,0753804700
142,0451155750
479,0786890436
480,0786890436
142,0786890436
850,0415928087
851,0415928087
852,0521427150
853,0812923278
854,0884111342
855,0345428544
176,0671694049
856,080901582X
246,0449006557
857,0373250339
858,0380820447
859,0385497679
860,0385497679
861,0385497679
862,0451454243
863,0941423042
864,0373871562
105,0553101439
865,0898151910
866,0835949362
867,0880701102
145,039914563X
868,0312853238
869,0688048730
870,0688048730
145,0425161722
871,0425161722
25,0385493800
872,0849916399
873,1928791107
874,1928791107
875,067175145X
25,0440211727
876,0877192820
877,0380002450
878,0793133955
879,0394178017
145,0425134350
880,0385479689
881,0385479689
882,0380754851
883,0380538504
884,044661162X
623,0671742566
183,0515122408
885,0440222818
886,0451204050
887,038533334X
888,0449131548
889,0440120470
890,0451188209
891,0451188209
230,0440130913
434,0449001954
50,0345404777
892,0451185277
541,0440224829
893,0671779338
530,0515134368
187,0380759497
894,0380759497
571,3442098424
895,3442098424
896,0394578791
897,1558505377
898,0373245696
899,0743201078
900,068983571X
901,0553256785
902,0892967994
903,0061064505
904,0061064505
905,1551668785
906,0836230868
907,0381999866
908,0380817144
909,0380752115
910,0553212583
482,0446364762
568,0425166619
911,061312975X
912,0765341972
913,0590514776
914,0373037430
915,0064472779
916,0553581279
917,0373750013
918,0393030342
563,0553561618
269,0312422156
919,0425139069
920,0450029956
921,0450029956
922,0130139165
923,0373196741
877,0451524489
924,0451524489
925,0140065172
25,044022165X
926,0373123485
927,0373123108
928,0590225170
929,0590225170
568,0399143165
930,044132231X
931,0425124347
932,0786889705
933,0312282990
934,0425137945
934,042512892X
934,0425113892
935,0394820371
936,0394820371
937,0449134482
938,014036336X
534,0375821813
939,0812516826
940,0345348036
941,0679420118
942,0871137380
943,0741409690
943,0741407213
943,0759612277
943,0741402858
943,1585007366
943,074141127X
943,0741403471
943,0741403781
943,0741403056
943,0741405784
943,0741402912
240,0553568760
50,034538184X
944,0140620125
57,0140620109
945,0375420827
176,0671745530
946,0805062971
944,0553211412
947,0671510053
948,1573229385
949,0945397410
950,0385334036
219,0060914653
187,0345347536
951,055321313X
952,3473540420
953,0375507256
536,0060529709
954,0876850867
655,0140274154
955,0679743464
955,0375704027
956,0375704027
957,0874067391
958,0874067391
959,0590484753
960,0451527038
961,0451527038
962,1590520777
963,1590520777
959,0590484672
964,0975311255
965,0743237188
132,0553586122
613,0553584510
627,0345341201
966,1551662744
230,0440175623
230,0440216842
967,0345443284
968,0553285653
969,0394800133
970,0394800133
971,0060972777
972,0064401472
973,0064401472
71,0156001942
974,055326382X
349,0345418018
662,0684801469
975,0393961192
976,0393961192
977,0393961192
695,9997522052
310,0872203492
978,0872203492
979,0872203492
980,0872203492
211,0312420145
981,0911104542
982,0375401318
983,0140253602
984,0671789422
985,1566193966
986,014016930X
987,0140077022
988,0679732764
283,0553273604
283,0553273914
989,0060256672
990,039592720X
991,1859671500
992,1859671500
993,1859671500
994,1859671500
995,0810935627
150,0060928336
463,0671003755
996,0553268449
997,0684844729
998,0395051649
999,0395051649
1000,0375705228
149,038001503X
1001,0835607860
1002,158574218X
1003,158574218X
1004,0806996021
1005,0440215625
777,0316777730
1006,0375501851
1007,0877733759
1008,0805019367
1009,0140070206
1010,0140236589
757,0140042393
1011,1590520653
1012,1590521994
1013,1590521994
1014,3446202218
1015,3446202218
575,3499134446
1016,067142517X
1017,0671726889
129,0446601241
142,0451124340
571,0345384466
129,0446604801
571,0345422392
1018,0679734775
1019,0440414717
1020,0689715625
1021,0689715625
916,0812539389
1022,0152013369
934,0425124819
80,0345409469
1023,0345409469
1024,1558747346
1025,0373250177
1026,0763615382
1027,0965975401
1028,0965975401
1029,0965975401
1030,0965975401
1031,0141001771
1032,068930935X
452,0451523369
1033,0786884622
1034,0449005569
1035,0671027344
1036,0786927089
1037,0786927089
1038,0684831058
283,006019491X
1039,006019491X
1040,0684819066
1041,0375420673
1042,0140368558
1043,0395353416
283,0066211611
1044,0066211611
1045,0312254164
1046,0312254164
1047,3453147243
1048,3746611229
1049,3492229336
1050,3453177800
1051,3423009152
1052,3596133319
1053,3822813397
1054,3426871874
1055,3453171977
460,3423620005
1056,3423620005
729,034537522X
729,0345375211
1057,0345375211
1058,034545829X
655,0140042520
266,0380789035
1059,0446677574
1060,0345358791
575,0060964049
1061,0380558483
1062,1558171398
1063,0425121046
1064,0441317502
1065,0804102279
1066,0812551389
849,0345298985
849,0345316991
849,034531042X
849,0345310306
849,0345310292
849,034531011X
1067,0679734058
710,0451130448
1068,0553266500
408,0440206154
40,0345370775
1069,0441366945
1070,0441366945
1071,0441366945
1072,0441366945
1073,0553574833
1074,0553574833
1075,0915950839
1076,0060242388
1077,0452265347
627,0743457943
367,0373484224
1078,0553205757
1079,0060171510
1080,0312421001
1081,0786000988
266,0380789019
1082,0451135989
361,0380018179
1083,0679004785
1084,0684825821
1085,0517395754
1086,067101420X
220,0679457313
1087,0394557433
1088,0553571656
496,0312169787
1089,0942257324
1090,0805008950
1091,0786866276
1092,0151000638
8,0151000638
1093,0140266771
984,015644450X
720,0679723420
1094,0441004016
1095,0671500546
268,0140620338
544,0460878263
1096,0460878263
199,3257061269
1097,3257061269
1098,3453210999
1099,3404126661
235,3453177622
1100,3453177622
1101,3453863593
1102,3499108518
1103,3518367064
1035,3453199766
1104,3746670144
1105,3746670144
1047,3453088433
1106,0425137015
1107,0425137015
1108,0425137015
1109,0425137015
1110,0553572490
105,0553576976
1111,0451450604
1112,0441001335
1113,0451454677
1114,0373257074
1115,0441435351
1116,0373092237
1117,0373057296
1118,0373058446
755,0349103232
219,0571197779
1119,0679745653
493,0571200389
1120,0785268480
1121,0785268480
1122,0785268480
1123,014044503X
1124,014044503X
1125,014044503X
1126,0851707777
1127,0006276199
1127,0551031123
1127,0551030682
1127,0551032510
1128,0551032510
243,000649840X
86,0140431268
223,0099771519
1129,0486265862
136,067102535X
954,0876855575
1130,0330376136
1131,0140272658
1132,3407780028
1132,3407780117
1133,3257250398
1134,3257250398
1133,3257250053
1134,3257250053
1135,3257250460
1136,3442435951
1137,3442435838
1138,3442435838
1139,3608919724
1140,3608919724
1141,3608919724
1142,3453132262
1143,3453132262
1144,379411664X
1145,379411664X
1132,340780573X
1132,3407805853
946,0385720920
946,0385498721
1146,0972948503
1147,0972948503
483,0380813815
79,2070372294
1148,2264030542
1149,0030615321
1150,0836217632
1151,0140099832
252,0385314744
1152,0316107417
1153,0894803700
366,0449221164
1154,0553801031
959,0590457225
1155,0316929190
1156,0553052845
279,0140390693
1157,0140390693
1158,0140390693
1159,0439404371
1160,0439404371
1161,0939766027
1162,0939766027
1163,0679741011
1164,0345307674
93,0425071421
431,0345297687
279,0766607119
1165,0766607119
1166,0766607119
1167,1573225789
1168,0380754843
1169,0380754843
431,0345368940
431,0345331605
1170,0425050807
1171,044100962X
340,0553296981
1172,0553296981
1173,0553296981
1174,1895383129
1175,0375724575
1176,067163884X
1177,0553140434
1178,0029087104
599,0425050750
792,0345285549
1179,0345285549
792,0345290240
187,0345301870
142,0451169530
77,067168390X
277,0385335881
277,0385335482
349,0553258001
1180,0671679627
1181,0375704043
864,0373871279
1182,0373484070
465,0805063889
1183,068986020X
1184,0671568809
1185,1573228567
456,0553582658
1186,051513399X
367,0373218400
1187,0449217868
1188,0671573020
1189,0517006456
1190,0786867086
1191,0786867086
1192,1569471800
1193,0374216495
1194,0312274572
1195,0316825336
1196,0871137631
1197,0679419152
151,0060192895
1198,0826308791
1199,0140259198
1200,0345435249
266,0441003257
255,0441003257
582,0451202503
235,0446606812
1201,0671028375
1202,0451181468
344,0399149759
1203,0345384733
1204,0671759361
1205,0830724982
568,0399146008
1206,3442720001
1207,0515132632
1208,044990671X
1209,0688124402
1210,0929587081
1211,155970117X
1212,155970117X
1213,0688105408
1214,0871130297
1215,0440500095
1216,1570362084
55,0060930535
1217,0375702709
1218,044990928X
1219,0671038184
1220,0060916508
1221,0756401453
1222,0963270702
1223,0399242562
1224,0552996009
431,0708881297
1225,0708881297
757,0142000663
94,0590542443
94,0590112899
94,0590660543
349,0345361792
1226,0552999512
1227,041619513X
1228,0855030224
290,0861638522
1229,0861638522
1230,0575073314
1230,0575073004
1231,0394404289
1232,000636988X
1233,1578562333
1234,0345458915
1235,038531258X
171,006092988X
1236,0140317937
1237,0140317937
1238,0743225406
1239,0553256696
1240,0553256696
1241,0553256696
1242,0785263780
1243,0785263780
1244,0802433243
52,0375413081
247,1400034779
1245,038533303X
1082,0451163753
1246,0440414520
1247,0786885688
1248,0671880187
1249,1558506454
1250,0895773538
1251,0385247745
1252,0385247745
230,0385293542
1253,0802069347
1254,0671721038
439,0671311891
792,0345387007
1255,037570504X
1224,0767902521
1256,0892967048
1257,0553377868
1258,0553377868
1259,0472113658
1260,0609608444
1261,0670032425
1262,0915811332
18,1558744606
19,1558744606
20,1558744606
8,080410753X
401,0451526503
729,0345325818
1263,044023767X
1264,014131088X
1265,043909013X
1266,0140244824
1267,155643068X
1267,096478260X
1268,096478260X
1267,155643152X
1269,0553346768
1270,0884043142
1271,0743221990
1272,0312983212
1273,0553486411
1274,3478088534
1275,3821807059
1276,0865532168
1277,059040640X
957,1566197155
1278,0805210318
1279,0805210318
1280,031227999X
25,0385508417
25,0385510438
1281,0848705459
344,0380723638
1282,0718001044
1283,0307132668
1284,0812515722
1285,0373169876
1286,0890842795
1287,0385324057
188,9505470010
1288,0609602535
532,0425185710
1289,0061030651
710,0425178773
1290,0553575619
1291,0671578391
1292,0425095584
1293,0451409086
1272,031298250X
1289,006109594X
176,0671527215
1294,0486203077
1295,0671522817
1296,0618074716
1297,1400062888
1298,0618045996
1299,0312303033
1300,1931520038
1112,0671318314
996,0553377876
1301,1558612815
731,014025448X
354,0060934417
61,0671793489
395,0174434642
1302,0174434642
1303,0679772677
108,0312983824
554,0449149676
554,0449006344
456,0553568183
1304,0451191153
1305,0451191153
950,0440224624
57,0451523067
1306,0451523067
540,0743418174
57,0451526295
280,0451526295
488,0440214424
57,0451187903
280,0451187903
410,0385491050
371,0671036505
1307,0553213504
1308,0446605891
192,0394758285
61,0671004565
1309,0345370805
1188,0375703055
135,0156006529
1310,0156006529
553,0446673544
149,0140256369
1311,0140256369
1312,0312243022
135,0316789844
1313,0679761837
410,0385490445
161,0380725398
1314,0345316770
607,0375700757
609,0070212570
1218,0385480016
716,0061098361
1314,0061093092
109,0821758950
272,0679729917
499,0451411013
1315,0446611239
1316,0446611239
1317,0553580078
710,0425189414
1318,0812909372
1319,0812909372
1320,0451410912
135,0316781266
401,0486280616
1321,0743405978
142,0671032658
1322,0446607835
1323,0446607835
1324,0451402103
1325,0373250223
1326,0380817683
1154,0671701053
1327,0671000381
1328,006101253X
1329,0671689231
915,0380814021
1330,0373711026
1331,0373710992
1332,0373711107
1333,0440217806
914,0373711123
1334,0373711115
1335,0373711131
151,0061098795
1336,0791423549
1337,0791423549
1338,0375725784
1339,0465016146
1339,0465016103
1340,0373226519
268,0380012774
764,225313922X
1341,0142004030
1342,0452281784
1343,0375704558
1344,038533656X
1345,0743230213
1346,0345436911
462,0452284481
1347,0802135196
641,0440217520
1348,0373834985
1349,0679450548
1350,0451135555
729,0345339703
1351,038039586X
1341,0670030643
1352,0060929596
1353,3499232871
1354,0374516901
1355,0440131480
1356,0609600745
1357,0609600745
1358,0375707425
714,0375707425
145,3453151933
85,3453151933
1359,3453151933
1360,0231105592
1361,0590317822
1362,014056232X
1363,0590447319
1364,0440940001
1365,0440401119
1366,0440203155
868,0812565959
1367,034536628X
1368,0880387483
1368,0880387300
1369,0880387300
561,0425163385
711,0743444051
1370,0061056103
1271,0671042262
561,0425157539
160,0553585681
160,0553585118
1371,0886777690
61,0743212002
733,0743212002
1372,3426650754
1373,1854877178
1374,0380803526
1375,0373152655
1376,0373152655
914,0373152655
1377,0451404033
1378,1583140352
1379,1854879073
1380,0821728326
367,037348397X
1381,0380773155
1382,0380773155
115,3404100263
1383,0679731148
1384,2070417700
1385,2070417700
662,2070360075
1386,0786889373
1384,2207245810
1384,2207250474
1387,2207250474
1384,2290331406
1388,2290331406
1384,2070426815
1384,2290305251
757,2070364283
1389,2266128566
1390,2070363104
199,2253152277
1391,2207252000
1392,2207252000
568,2253170453
1393,2723409821
1394,2723409821
1395,2070415686
1396,2070415686
1384,2258036992
1384,2207251756
687,2266000489
1397,2070360423
1398,0394822862
1399,0394822862
1400,0874493803
1401,1569870942
1402,1569870942
1403,1579730272
1404,1579730272
1405,0307177092
1406,2253004898
1407,0812094271
1408,0812094271
1409,0812094271
1410,0380600129
1411,0380600129
599,0451522389
1412,0451522389
1413,0425169324
627,082176828X
129,0316693324
1414,0553283685
1415,1841215457
1416,0064410358
1417,0007108648
1418,0007108648
799,0064472930
594,0590629824
